Source,Target,Type,Id,Weight
59,55,Undirected,786,1.48278
59,63,Undirected,787,1.15918
59,67,Undirected,788,1.07768
59,71,Undirected,789,1.06271
59,75,Undirected,790,0.993636
59,79,Undirected,791,0.845219
59,85,Undirected,792,0.727468
59,89,Undirected,793,0.751452
59,93,Undirected,794,0.752128
59,99,Undirected,795,0.71911
59,100,Undirected,796,0.709265
60,2,Undirected,797,1.25337
60,12,Undirected,798,1.48806
60,22,Undirected,799,1.18596
60,24,Undirected,800,98232.3
60,34,Undirected,801,1.09647
60,36,Undirected,802,1.14489
60,45,Undirected,803,1.16738
60,48,Undirected,804,0.926585
60,51,Undirected,805,1.20261
60,52,Undirected,806,1.07615
60,62,Undirected,807,0.757969
60,70,Undirected,808,0.882384
60,84,Undirected,809,0.602675
60,87,Undirected,810,0.349754
60,94,Undirected,811,0.674285
60,95,Undirected,812,0.614844
61,5,Undirected,813,2.15058
61,26,Undirected,814,1.59417
61,27,Undirected,815,1.39438
61,40,Undirected,816,1.43096
61,42,Undirected,817,1.31826
61,57,Undirected,818,0.93847
61,65,Undirected,819,0.489755
61,75,Undirected,820,53.0745
61,76,Undirected,821,0.797581
61,77,Undirected,822,0.746787
61,78,Undirected,823,0.761738
61,81,Undirected,824,0.746779
61,82,Undirected,825,0.778722
61,83,Undirected,826,0.749792
61,92,Undirected,827,0.720665
61,99,Undirected,828,0.582598
62,12,Undirected,829,1.51975
62,22,Undirected,830,1.22285
62,33,Undirected,831,9.72417
62,34,Undirected,832,1.13405
62,36,Undirected,833,1.18213
62,45,Undirected,834,1.20443
62,48,Undirected,835,0.964302
62,51,Undirected,836,1.23931
62,52,Undirected,837,1.11384
62,55,Undirected,838,1.06765
62,60,Undirected,839,0.847813
62,70,Undirected,840,0.919874
62,80,Undirected,841,0.701736
62,83,Undirected,842,0.565185
62,84,Undirected,843,0.635894
62,94,Undirected,844,0.709094
62,95,Undirected,845,0.648358
63,4,Undirected,846,1.47586
63,10,Undirected,847,1.75448
63,14,Undirected,848,1.75445
63,19,Undirected,849,1.26817
63,24,Undirected,850,1.52918
63,41,Undirected,851,1.5742
63,49,Undirected,852,1.41712
63,58,Undirected,853,0.825255
63,59,Undirected,854,1.29545
63,64,Undirected,855,0.86017
63,65,Undirected,856,0.88947
63,68,Undirected,857,0.860179
63,71,Undirected,858,0.891836
63,78,Undirected,859,0.824218
63,80,Undirected,860,0.42337
63,82,Undirected,861,0.842276
63,100,Undirected,862,0.625399
64,7,Undirected,863,5.20008
64,24,Undirected,864,1.33862
64,30,Undirected,865,1.22865
64,32,Undirected,866,1.51648
64,34,Undirected,867,1.12058
64,41,Undirected,868,1.37532
64,49,Undirected,869,1.24678
64,50,Undirected,870,1.05378
64,56,Undirected,871,0.910376
64,58,Undirected,872,0.748914
64,63,Undirected,873,0.865508
64,68,Undirected,874,0.778958
64,75,Undirected,875,0.7627
64,78,Undirected,876,0.748014
64,82,Undirected,877,0.763565
64,86,Undirected,878,0.696515
64,88,Undirected,879,0.664039
65,4,Undirected,880,1.35453
65,10,Undirected,881,1.59674
65,14,Undirected,882,1.59672
65,19,Undirected,883,1.17191
65,21,Undirected,884,1.72106
65,36,Undirected,885,1.21899
65,47,Undirected,886,7.86291
65,48,Undirected,887,0.99168
65,51,Undirected,888,1.2788
65,61,Undirected,889,0.554123
65,63,Undirected,890,0.898506
65,71,Undirected,891,0.835854
65,84,Undirected,892,0.650879
65,94,Undirected,893,0.726631
65,95,Undirected,894,0.663769
65,99,Undirected,895,0.600292
65,100,Undirected,896,0.59322
66,1,Undirected,897,1.76146
66,20,Undirected,898,1.57607
66,21,Undirected,899,1.66417
66,22,Undirected,900,1.22572
66,33,Undirected,901,1.32959
66,35,Undirected,902,1.74155
66,44,Undirected,903,1.00795
66,47,Undirected,904,1.32318
66,49,Undirected,905,1.26549
66,50,Undirected,906,1.12635
66,69,Undirected,907,0.694864
66,72,Undirected,908,0.753194
66,74,Undirected,909,0.69389
66,76,Undirected,910,0.790699
66,86,Undirected,911,0.73362
66,91,Undirected,912,0.609458
66,98,Undirected,913,0.57
67,3,Undirected,914,1.7049
67,6,Undirected,915,1.67339
67,7,Undirected,916,1.52894
67,8,Undirected,917,1.4872
67,17,Undirected,918,1.51498
67,38,Undirected,919,1.7481
67,41,Undirected,920,1.46761
67,45,Undirected,921,0.346023
67,46,Undirected,922,1.07293
67,47,Undirected,923,1.38847
67,53,Undirected,924,1.20775
67,59,Undirected,925,1.2166
67,75,Undirected,926,0.801166
67,79,Undirected,927,0.698201
67,85,Undirected,928,0.61369
67,89,Undirected,929,0.631116
67,93,Undirected,930,0.631612
68,24,Undirected,931,1.33992
68,30,Undirected,932,1.22985
68,32,Undirected,933,1.51796
68,34,Undirected,934,1.12167
68,41,Undirected,935,1.37666
68,49,Undirected,936,1.248
68,50,Undirected,937,1.05481
68,55,Undirected,938,6.29061
68,56,Undirected,939,0.911264
68,58,Undirected,940,0.749645
68,63,Undirected,941,0.866361
68,64,Undirected,942,0.779717
68,75,Undirected,943,0.763452
68,78,Undirected,944,0.748743
68,82,Undirected,945,0.76431
68,88,Undirected,946,0.664687
68,91,Undirected,947,0.636137
69,1,Undirected,948,1.44621
69,2,Undirected,949,106.458
69,24,Undirected,950,1.14206
69,25,Undirected,951,1.42492
69,26,Undirected,952,1.24969
69,28,Undirected,953,1.32799
69,35,Undirected,954,5.60658
69,37,Undirected,955,1.2126
69,47,Undirected,956,1.11425
69,66,Undirected,957,0.695751
69,74,Undirected,958,0.612005
69,83,Undirected,959,0.65517
69,85,Undirected,960,0.693003
69,86,Undirected,961,0.644807
69,90,Undirected,962,0.588176
69,96,Undirected,963,0.507683
69,98,Undirected,964,0.508573
70,9,Undirected,965,1.71426
70,12,Undirected,966,1.87349
70,13,Undirected,967,2.23039
70,15,Undirected,968,1.83012
70,23,Undirected,969,1.52932
70,48,Undirected,970,1.13791
70,52,Undirected,971,1.33116
70,53,Undirected,972,1.38096
70,54,Undirected,973,0.346023
70,60,Undirected,974,0.989989
70,62,Undirected,975,0.922683
70,73,Undirected,976,0.941925
70,84,Undirected,977,0.727071
70,92,Undirected,978,0.826921
70,94,Undirected,979,0.816945
70,97,Undirected,980,0.643859
70,100,Undirected,981,0.659258
71,2,Undirected,982,1.49734
71,4,Undirected,983,1.52353
71,10,Undirected,984,1.79647
71,14,Undirected,985,1.79644
71,19,Undirected,986,1.31783
71,33,Undirected,987,1.54109
71,34,Undirected,988,0.308642
71,37,Undirected,989,1.68466
71,56,Undirected,990,1.06335
71,59,Undirected,991,1.34498
71,63,Undirected,992,1.01
71,65,Undirected,993,0.937079
71,73,Undirected,994,0.933802
71,83,Undirected,995,0.857675
71,88,Undirected,996,0.771392
71,90,Undirected,997,0.763444
71,95,Undirected,998,0.745854
71,99,Undirected,999,0.674452
72,20,Undirected,1000,1.72892
72,24,Undirected,1001,1.49912
72,25,Undirected,1002,1.89397
72,33,Undirected,1003,1.46755
72,37,Undirected,1004,1.59687
72,39,Undirected,1005,1.32004
72,44,Undirected,1006,1.1226
72,54,Undirected,1007,1.21956
72,66,Undirected,1008,0.892274
72,74,Undirected,1009,0.780879
72,76,Undirected,1010,0.886779
72,82,Undirected,1011,0.262708
72,83,Undirected,1012,0.838189
72,90,Undirected,1013,0.749341
72,91,Undirected,1014,0.688051
72,93,Undirected,1015,1.59225
72,95,Undirected,1016,0.732684
72,98,Undirected,1017,0.644508
73,13,Undirected,1018,2.02081
73,20,Undirected,1019,1.78481
73,23,Undirected,1020,1.43104
73,24,Undirected,1021,1.5362
73,37,Undirected,1022,1.64163
73,53,Undirected,1023,1.30232
73,70,Undirected,1024,1.03742
73,71,Undirected,1025,0.917383
73,80,Undirected,1026,7.7597
73,87,Undirected,1027,0.663054
73,88,Undirected,1028,0.753667
73,90,Undirected,1029,0.74593
73,92,Undirected,1030,0.806855
73,95,Undirected,1031,0.728784
73,96,Undirected,1032,0.637158
73,97,Undirected,1033,0.63701
73,98,Undirected,1034,0.77277
73,100,Undirected,1035,0.651436
74,1,Undirected,1036,1.61603
74,20,Undirected,1037,1.46098
74,21,Undirected,1038,1.53496
74,26,Undirected,1039,1.39663
74,28,Undirected,1040,1.48405
74,33,Undirected,1041,1.25093
74,47,Undirected,1042,1.24538
74,48,Undirected,1043,0.577313
74,49,Undirected,1044,1.1955
74,54,Undirected,1045,1.04897
74,58,Undirected,1046,4.27087
74,66,Undirected,1047,0.777929
74,69,Undirected,1048,0.685252
74,72,Undirected,1049,0.738995
74,76,Undirected,1050,0.773329
74,86,Undirected,1051,0.721006
74,91,Undirected,1052,0.605794
74,98,Undirected,1053,0.568758
75,6,Undirected,1054,1.73724
75,17,Undirected,1055,1.57987
75,32,Undirected,1056,1.68757
75,47,Undirected,1057,1.45342
75,50,Undirected,1058,1.17838
75,56,Undirected,1059,1.01978
75,58,Undirected,1060,0.840677
75,59,Undirected,1061,1.28045
75,61,Undirected,1062,68.5472
75,64,Undirected,1063,0.874044
75,67,Undirected,1064,0.91453
75,68,Undirected,1065,0.874053
75,78,Undirected,1066,0.839684
75,79,Undirected,1067,0.749224
75,88,Undirected,1068,0.746298
75,89,Undirected,1069,0.679272
75,92,Undirected,1070,0.25314
75,93,Undirected,1071,0.67979
76,1,Undirected,1072,1.95624
76,5,Undirected,1073,2.18352
76,19,Undirected,1074,5.20129
76,21,Undirected,1075,1.84871
76,24,Undirected,1076,0.539445
76,27,Undirected,1077,1.47569
76,57,Undirected,1078,1.02481
76,61,Undirected,1079,1.01169
76,66,Undirected,1080,0.886463
76,72,Undirected,1081,0.839215
76,74,Undirected,1082,0.77333
76,77,Undirected,1083,0.828345
76,78,Undirected,1084,0.843847
76,81,Undirected,1085,0.828345
76,86,Undirected,1086,0.817472
76,91,Undirected,1087,0.679484
76,92,Undirected,1088,0.801203
76,98,Undirected,1089,0.635609
77,5,Undirected,1090,1.94976
77,20,Undirected,1091,2.45319
77,26,Undirected,1092,1.50635
77,27,Undirected,1093,1.33993
77,39,Undirected,1094,1.20847
77,40,Undirected,1095,1.37072
77,42,Undirected,1096,1.27537
77,57,Undirected,1097,0.942702
77,61,Undirected,1098,0.931025
77,76,Undirected,1099,0.814148
77,78,Undirected,1100,0.780933
77,79,Undirected,1101,1.33351
77,81,Undirected,1102,0.767007
77,82,Undirected,1103,0.796699
77,83,Undirected,1104,0.769815
77,86,Undirected,1105,0.757231
77,92,Undirected,1106,0.742596
77,99,Undirected,1107,0.611492
78,5,Undirected,1108,2.04432
78,29,Undirected,1109,8.46716
78,32,Undirected,1110,1.61545
78,49,Undirected,1111,1.33505
78,50,Undirected,1112,1.133
78,56,Undirected,1113,0.982044
78,57,Undirected,1114,0.979757
78,61,Undirected,1115,0.9675
78,63,Undirected,1116,0.934653
78,64,Undirected,1117,0.843006
78,68,Undirected,1118,0.843006
78,75,Undirected,1119,0.825768
78,76,Undirected,1120,0.84496
78,77,Undirected,1121,0.7956
78,81,Undirected,1122,0.7956
78,82,Undirected,1123,0.826685
78,83,Undirected,1124,0.798531
78,97,Undirected,1125,0.457202
79,3,Undirected,1126,1.43797
79,7,Undirected,1127,1.30789
79,8,Undirected,1128,1.27662
79,17,Undirected,1129,1.29745
79,31,Undirected,1130,1.24123
79,38,Undirected,1131,1.46948
79,41,Undirected,1132,1.26189
79,46,Undirected,1133,0.956687
79,47,Undirected,1134,1.20199
79,49,Undirected,1135,1.12818
79,55,Undirected,1136,0.99203
79,59,Undirected,1137,1.06973
79,67,Undirected,1138,0.782758
79,75,Undirected,1139,0.735839
79,77,Undirected,1140,1.35676
79,85,Undirected,1141,0.577238
79,89,Undirected,1142,0.592225
79,93,Undirected,1143,0.59265
80,11,Undirected,1144,1.58823
80,15,Undirected,1145,1.41512
80,16,Undirected,1146,1.56579
80,18,Undirected,1147,1.34048
80,29,Undirected,1148,1.18042
80,35,Undirected,1149,0.950643
80,36,Undirected,1150,1.14416
80,43,Undirected,1151,1.15198
80,48,Undirected,1152,0.946527
80,52,Undirected,1153,1.08264
80,55,Undirected,1154,1.04081
80,62,Undirected,1155,0.789121
80,63,Undirected,1156,0.479465
80,73,Undirected,1157,7.89861
80,84,Undirected,1158,0.639889
80,94,Undirected,1159,0.709244
80,95,Undirected,1160,0.651744
80,96,Undirected,1161,0.574474
81,5,Undirected,1162,1.98374
81,8,Undirected,1163,4.38007
81,25,Undirected,1164,0.572029
81,26,Undirected,1165,1.5326
81,27,Undirected,1166,1.3633
81,39,Undirected,1167,1.22954
81,40,Undirected,1168,1.39462
81,42,Undirected,1169,1.29761
81,57,Undirected,1170,0.959133
81,61,Undirected,1171,0.947252
81,76,Undirected,1172,0.828346
81,77,Undirected,1173,0.780384
81,78,Undirected,1174,0.794553
81,82,Undirected,1175,0.810594
81,83,Undirected,1176,0.783233
81,86,Undirected,1177,0.770438
81,92,Undirected,1178,0.755547
81,99,Undirected,1179,0.622156
82,5,Undirected,1180,2.34907
82,32,Undirected,1181,1.8496
82,34,Undirected,1182,1.37205
82,41,Undirected,1183,1.67964
82,42,Undirected,1184,1.51857
82,56,Undirected,1185,1.1173
82,57,Undirected,1186,1.11467
82,58,Undirected,1187,0.920966
82,61,Undirected,1188,1.10057
82,63,Undirected,1189,1.0628
82,64,Undirected,1190,0.957541
82,68,Undirected,1191,0.957541
82,72,Undirected,1192,0.277009
82,77,Undirected,1193,0.903161
82,78,Undirected,1194,0.919879
82,81,Undirected,1195,0.903161
82,83,Undirected,1196,0.906523
82,88,Undirected,1197,0.817521
82,92,Undirected,1198,0.873879
83,11,Undirected,1199,1.97448
83,25,Undirected,1200,1.97019
83,27,Undirected,1201,1.52632
83,37,Undirected,1202,1.66297
83,39,Undirected,1203,1.37623
83,57,Undirected,1204,1.073
83,61,Undirected,1205,1.05968
83,62,Undirected,1206,0.708144
83,69,Undirected,1207,0.817358
83,71,Undirected,1208,0.95562
83,72,Undirected,1209,0.883817
83,77,Undirected,1210,0.872685
83,78,Undirected,1211,0.88855
83,81,Undirected,1212,0.872676
83,82,Undirected,1213,0.906522
83,86,Undirected,1214,0.861542
83,90,Undirected,1215,0.783418
83,95,Undirected,1216,0.766084
83,96,Undirected,1217,0.673025
84,2,Undirected,1218,1.22207
84,12,Undirected,1219,1.40871
84,15,Undirected,1220,1.38333
84,21,Undirected,1221,1.51985
84,22,Undirected,1222,1.16689
84,27,Undirected,1223,2.54905
84,32,Undirected,1224,0.616446
84,34,Undirected,1225,1.09243
84,36,Undirected,1226,1.13288
84,48,Undirected,1227,0.946986
84,51,Undirected,1228,1.18059
84,52,Undirected,1229,1.07532
84,60,Undirected,1230,0.844624
84,62,Undirected,1231,0.796739
84,65,Undirected,1232,0.813034
84,70,Undirected,1233,0.908205
84,80,Undirected,1234,0.712961
84,94,Undirected,1235,0.719687
84,95,Undirected,1236,0.663844
85,3,Undirected,1237,1.34459
85,6,Undirected,1238,1.32475
85,7,Undirected,1239,1.23237
85,8,Undirected,1240,1.20522
85,17,Undirected,1241,1.22333
85,31,Undirected,1242,1.17437
85,38,Undirected,1243,1.37158
85,41,Undirected,1244,1.1924
85,46,Undirected,1245,0.922506
85,47,Undirected,1246,1.14005
85,53,Undirected,1247,1.0173
85,55,Undirected,1248,0.954198
85,59,Undirected,1249,1.02343
85,67,Undirected,1250,0.764776
85,69,Undirected,1251,0.862522
85,79,Undirected,1252,0.641643
85,89,Undirected,1253,0.588152
85,91,Undirected,1254,1.64048
85,93,Undirected,1255,0.588547
86,17,Undirected,1256,1.45156
86,25,Undirected,1257,1.92213
86,26,Undirected,1258,1.67724
86,27,Undirected,1259,1.49348
86,39,Undirected,1260,1.34809
86,42,Undirected,1261,1.4221
86,44,Undirected,1262,1.14928
86,57,Undirected,1263,1.05359
86,64,Undirected,1264,0.873459
86,66,Undirected,1265,0.916397
86,69,Undirected,1266,0.804431
86,74,Undirected,1267,0.803346
86,76,Undirected,1268,0.910827
86,77,Undirected,1269,0.858421
86,81,Undirected,1270,0.858421
86,83,Undirected,1271,0.861543
86,91,Undirected,1272,0.708911
86,98,Undirected,1273,0.66454
86,99,Undirected,1274,0.685309
87,7,Undirected,1275,4.49501
87,9,Undirected,1276,1.19539
87,11,Undirected,1277,1.39066
87,13,Undirected,1278,1.45033
87,16,Undirected,1279,1.37322
87,18,Undirected,1280,1.19569
87,23,Undirected,1281,1.097
87,29,Undirected,1282,1.06672
87,30,Undirected,1283,1.08232
87,31,Undirected,1284,1.17115
87,40,Undirected,1285,1.16245
87,43,Undirected,1286,1.04352
87,51,Undirected,1287,1.07887
87,54,Undirected,1288,0.972804
87,60,Undirected,1289,0.490167
87,73,Undirected,1290,0.751998
87,92,Undirected,1291,0.677196
87,97,Undirected,1292,0.551698
87,100,Undirected,1293,0.562593
88,14,Undirected,1294,0.682634
88,23,Undirected,1295,2.10245
88,30,Undirected,1296,1.26338
88,32,Undirected,1297,1.52714
88,33,Undirected,1298,1.33837
88,37,Undirected,1299,1.44757
88,38,Undirected,1300,1.62828
88,49,Undirected,1301,1.28023
88,50,Undirected,1302,1.09885
88,56,Undirected,1303,0.96123
88,58,Undirected,1304,0.803003
88,64,Undirected,1305,0.832731
88,68,Undirected,1306,0.832731
88,71,Undirected,1307,0.859483
88,73,Undirected,1308,0.854764
88,75,Undirected,1309,0.816665
88,82,Undirected,1310,0.81752
88,90,Undirected,1311,0.711537
88,95,Undirected,1312,0.696515
89,3,Undirected,1313,1.39886
89,6,Undirected,1314,1.37785
89,7,Undirected,1315,1.28008
89,8,Undirected,1316,1.25136
89,17,Undirected,1317,1.27049
89,28,Undirected,1318,1.01541
89,33,Undirected,1319,1.21394
89,38,Undirected,1320,1.42747
89,41,Undirected,1321,1.23781
89,46,Undirected,1322,0.953587
89,47,Undirected,1323,1.18254
89,53,Undirected,1324,1.0532
89,55,Undirected,1325,0.986858
89,59,Undirected,1326,1.05966
89,67,Undirected,1327,0.788346
89,75,Undirected,1328,0.743319
89,79,Undirected,1329,0.659853
89,85,Undirected,1330,0.589538
89,93,Undirected,1331,0.604591
90,20,Undirected,1332,1.53651
90,24,Undirected,1333,1.34744
90,25,Undirected,1334,1.6704
90,26,Undirected,1335,8.76556
90,33,Undirected,1336,1.32121
90,37,Undirected,1337,1.42827
90,38,Undirected,1338,1.60526
90,39,Undirected,1339,1.19778
90,44,Undirected,1340,0.409738
90,50,Undirected,1341,1.08607
90,56,Undirected,1342,0.95077
90,69,Undirected,1343,0.733778
90,71,Undirected,1344,0.850627
90,72,Undirected,1345,0.790131
90,73,Undirected,1346,0.845989
90,83,Undirected,1347,0.783417
90,88,Undirected,1348,0.711537
90,95,Undirected,1349,0.690056
90,96,Undirected,1350,0.610121
91,1,Undirected,1351,1.49732
91,20,Undirected,1352,1.36547
91,21,Undirected,1353,1.4286
91,22,Undirected,1354,1.10515
91,25,Undirected,1355,1.47722
91,26,Undirected,1356,1.31023
91,28,Undirected,1357,1.3852
91,44,Undirected,1358,0.934823
91,47,Undirected,1359,1.17914
91,49,Undirected,1360,1.13551
91,54,Undirected,1361,1.00607
91,66,Undirected,1362,0.761299
91,68,Undirected,1363,0.796963
91,72,Undirected,1364,0.725506
91,74,Undirected,1365,0.674975
91,76,Undirected,1366,0.75708
91,85,Undirected,1367,1.64435
91,86,Undirected,1368,0.70891
91,98,Undirected,1369,0.566875
92,5,Undirected,1370,2.09973
92,9,Undirected,1371,1.53615
92,13,Undirected,1372,1.91533
92,23,Undirected,1373,1.39401
92,31,Undirected,1374,1.50092
92,42,Undirected,1375,1.38687
92,45,Undirected,1376,1.33189
92,51,Undirected,1377,1.36808
92,53,Undirected,1378,1.27721
92,61,Undirected,1379,1.01852
92,70,Undirected,1380,1.03293
92,73,Undirected,1381,0.915086
92,75,Undirected,1382,0.277009
92,76,Undirected,1383,0.892699
92,77,Undirected,1384,0.841827
92,81,Undirected,1385,0.841827
92,82,Undirected,1386,0.873878
92,87,Undirected,1387,0.677193
92,99,Undirected,1388,0.673455
93,3,Undirected,1389,1.4003
93,6,Undirected,1390,1.37926
93,7,Undirected,1391,1.28134
93,8,Undirected,1392,1.25258
93,17,Undirected,1393,1.27175
93,23,Undirected,1394,0.785596
93,31,Undirected,1395,1.21996
93,38,Undirected,1396,1.42896
93,46,Undirected,1397,0.9544
93,47,Undirected,1398,1.18368
93,53,Undirected,1399,1.05416
93,55,Undirected,1400,0.987714
93,59,Undirected,1401,1.06061
93,67,Undirected,1402,0.788964
93,72,Undirected,1403,1.67893
93,75,Undirected,1404,0.743885
93,79,Undirected,1405,0.660326
93,85,Undirected,1406,0.589933
93,89,Undirected,1407,0.60459
94,12,Undirected,1408,1.63052
94,15,Undirected,1409,1.59894
94,16,Undirected,1410,0.277008
94,21,Undirected,1411,1.76952
94,22,Undirected,1412,1.33239
94,34,Undirected,1413,1.24182
94,36,Undirected,1414,1.29095
94,45,Undirected,1415,1.31367
94,48,Undirected,1416,1.06674
94,51,Undirected,1417,1.34911
94,52,Undirected,1418,1.22111
94,55,Undirected,1419,1.17366
94,60,Undirected,1420,0.94498
94,62,Undirected,1421,0.888452
94,65,Undirected,1422,0.907657
94,70,Undirected,1423,1.02047
94,80,Undirected,1424,0.790235
94,84,Undirected,1425,0.719686
94,95,Undirected,1426,0.733084
95,2,Undirected,1427,1.38616
95,20,Undirected,1428,1.649
95,36,Undirected,1429,1.28383
95,37,Undirected,1430,1.53452
95,38,Undirected,1431,1.72159
95,45,Undirected,1432,1.30522
95,47,Undirected,1433,1.49254
95,60,Undirected,1434,0.954127
95,62,Undirected,1435,0.899514
95,65,Undirected,1436,0.918094
95,71,Undirected,1437,0.920192
95,72,Undirected,1438,0.855458
95,73,Undirected,1439,0.915223
95,80,Undirected,1440,0.804082
95,83,Undirected,1441,0.848277
95,84,Undirected,1442,0.735068
95,88,Undirected,1443,0.771245
95,90,Undirected,1444,0.764093
95,94,Undirected,1445,0.811738
95,99,Undirected,1446,0.732064
96,11,Undirected,1447,1.4599
96,16,Undirected,1448,1.44209
96,18,Undirected,1449,1.26012
96,19,Undirected,1450,1.25648
96,25,Undirected,1451,1.48819
96,29,Undirected,1452,1.12728
96,30,Undirected,1453,0.814733
96,33,Undirected,1454,1.20446
96,35,Undirected,1455,0.930714
96,37,Undirected,1456,1.2925
96,38,Undirected,1457,1.436
96,40,Undirected,1458,1.22593
96,43,Undirected,1459,1.10334
96,50,Undirected,1460,1.0075
96,69,Undirected,1461,0.701783
96,73,Undirected,1462,0.800694
96,80,Undirected,1463,0.709226
96,83,Undirected,1464,0.745733
96,90,Undirected,1465,0.676035
96,97,Undirected,1466,0.590762
97,2,Undirected,1467,2.24043
97,11,Undirected,1468,1.45944
97,13,Undirected,1469,1.52033
97,16,Undirected,1470,1.44162
97,18,Undirected,1471,1.25975
97,23,Undirected,1472,1.1582
97,29,Undirected,1473,1.12697
97,35,Undirected,1474,0.93048
97,40,Undirected,1475,1.22558
97,43,Undirected,1476,1.10304
97,45,Undirected,1477,1.1133
97,51,Undirected,1478,1.1395
97,52,Undirected,1479,1.04424
97,53,Undirected,1480,1.07344
97,70,Undirected,1481,0.891149
97,73,Undirected,1482,0.800508
97,78,Undirected,1483,0.563704
97,87,Undirected,1484,0.611298
97,96,Undirected,1485,0.590762
97,100,Undirected,1486,0.602107
98,1,Undirected,1487,1.51137
98,20,Undirected,1488,1.38395
98,21,Undirected,1489,1.44505
98,25,Undirected,1490,1.49199
98,26,Undirected,1491,1.33032
98,28,Undirected,1492,1.40307
98,33,Undirected,1493,1.20723
98,44,Undirected,1494,0.961885
98,47,Undirected,1495,1.2025
98,49,Undirected,1496,1.15975
98,52,Undirected,1497,1.0302
98,54,Undirected,1498,1.0324
98,66,Undirected,1499,0.788931
98,69,Undirected,1500,0.703012
98,72,Undirected,1501,0.75301
98,73,Undirected,1502,0.971111
98,74,Undirected,1503,0.70217
98,76,Undirected,1504,0.784701
98,86,Undirected,1505,0.73633
98,91,Undirected,1506,0.628115
99,4,Undirected,1507,1.24421
99,5,Undirected,1508,1.72576
99,10,Undirected,1509,1.42118
99,14,Undirected,1510,1.42116
99,18,Undirected,1511,1.44591
99,19,Undirected,1512,1.10489
99,27,Undirected,1513,1.25392
99,28,Undirected,1514,1.46412
99,42,Undirected,1515,1.2015
99,57,Undirected,1516,0.922437
99,59,Undirected,1517,1.1236
99,61,Undirected,1518,0.912341
99,65,Undirected,1519,0.830853
99,71,Undirected,1520,0.832658
99,77,Undirected,1521,0.768094
99,81,Undirected,1522,0.768094
99,86,Undirected,1523,0.759344
99,92,Undirected,1524,0.74621
99,95,Undirected,1525,0.732554
99,100,Undirected,1526,0.620232
100,4,Undirected,1527,1.2263
100,10,Undirected,1528,1.39932
100,13,Undirected,1529,1.56808
100,14,Undirected,1530,1.3993
100,19,Undirected,1531,1.0899
100,23,Undirected,1532,1.18984
100,28,Undirected,1533,1.44129
100,30,Undirected,1534,1.1741
100,51,Undirected,1535,1.17039
100,53,Undirected,1536,1.10167
100,55,Undirected,1537,1.13769
100,58,Undirected,1538,0.885871
100,59,Undirected,1539,1.10822
100,63,Undirected,1540,0.874394
100,65,Undirected,1541,0.821063
100,70,Undirected,1542,0.912461
100,73,Undirected,1543,0.818636
100,87,Undirected,1544,0.623369
100,97,Undirected,1545,0.602106
100,99,Undirected,1546,0.620231
